"ID","Station Name","Total Docks","Docks in Service","Status","Latitude","Longitude"
"a3a790cc-a135-11e9-9cda-0a87ae2ba916","Cityfront Plaza Dr & Pioneer Ct","31","31","In Service","41.890573","-87.622072"
"a3a7e19b-a135-11e9-9cda-0a87ae2ba916","Wells St & Hubbard St","31","31","In Service","41.889906","-87.634266"
"1869052846885132442","Kedzie Ave & 73rd St","15","15","In Service","41.760703","-87.702292"
"a3a6f7a5-a135-11e9-9cda-0a87ae2ba916","Franklin St & Lake St","35","35","In Service","41.885837","-87.6355"
"1981861957867952304","Homan Ave & Arthington Ave","12","12","In Service","41.86963","-87.71055"
"2006690972500072780","Parnell Ave & 127th St","16","16","In Service","41.66338","-87.63429"
"7dc58bb9-24de-4544-9a12-c3975139370f","Doty Ave & 111th St","15","15","In Service","41.6950104494","-87.5987148285"
"a3aa640c-a135-11e9-9cda-0a87ae2ba916","Leavitt St & Lawrence Ave","19","19","In Service","41.968885","-87.684001"
"a3ace51b-a135-11e9-9cda-0a87ae2ba916","Perry Ave & 69th St","11","11","In Service","41.7692930899","-87.6281959291"
"1931696364106218226","21st St & Pulaski Rd","15","15","In Service","41.8534420759","-87.7246284974"
"a3b11480-a135-11e9-9cda-0a87ae2ba916","Laramie Ave & Kinzie St","11","11","In Service","41.887832","-87.755527"
"a3afa4c3-a135-11e9-9cda-0a87ae2ba916","California Ave & Montrose Ave","15","15","In Service","41.961068","-87.695439"
"a3a3e67b-a135-11e9-9cda-0a87ae2ba916","New St & Illinois St","31","31","In Service","41.8908470406","-87.6186168194"
"2113983884661901700","Wallace St & 28th St","12","12","In Service","41.843511","-87.6419"
"1890605196211329420","Cicero Ave & Wrightwood Ave","15","14","In Service","41.9279057","-87.7467295"
"2056421762206241370","Hyacinth Ave & Milwaukee Ave","12","12","In Service","41.99282","-87.78377"
"a3ad42c3-a135-11e9-9cda-0a87ae2ba916","Halsted St & 47th Pl","11","11","In Service","41.8081339148","-87.6456165545"
"a3b1e588-a135-11e9-9cda-0a87ae2ba916","Ashland Ave & Pershing Rd","11","11","In Service","41.823465","-87.665577"
"1934289552037596050","Pershing Rd & Sacramento Ave","15","15","In Service","41.8223772681","-87.69975413"
"a3a3983e-a135-11e9-9cda-0a87ae2ba916","Jeffery Blvd & 71st St","11","11","In Service","41.766638237","-87.5764501141"
"a3b0d1d5-a135-11e9-9cda-0a87ae2ba916","Paulina St & Howard St","19","19","In Service","42.019159","-87.673573"
"a3a4a202-a135-11e9-9cda-0a87ae2ba916","McCormick Place","27","27","In Service","41.8513751729","-87.6188346489"
"1866477298337982542","Leavitt St/North Ave","4","4","In Service","41.910077","-87.682306"
"1984042930424753006","Steelworkers Park","16","16","In Service","41.73793","-87.53091"
"a3a3a7b4-a135-11e9-9cda-0a87ae2ba916","Morgan St & 18th St","15","15","In Service","41.858086","-87.651073"
"080ab938-2c1b-4fcf-a83d-74c5ae6ff305","Cottage Grove Ave & 111th Pl","15","15","In Service","41.6917097585","-87.610001564"
"1963359453732131538","Kedzie Ave & 54th Pl","11","11","In Service","41.793446","-87.70345"
"a3b28b4a-a135-11e9-9cda-0a87ae2ba916","Phillips Ave & 79th St","11","11","In Service","41.75182","-87.565211"
"a3af956e-a135-11e9-9cda-0a87ae2ba916","Rockwell St & Eastwood Ave","15","15","In Service","41.9659001398","-87.6936384935"
"a3ac3b03-a135-11e9-9cda-0a87ae2ba916","Clark St & Touhy Ave","15","15","In Service","42.0125601154","-87.6743671152"
"a3afaef3-a135-11e9-9cda-0a87ae2ba916","Avondale Ave & Irving Park Rd","19","19","In Service","41.953393","-87.732002"
"1929538112769137066","Bernard St & Peterson Ave","15","15","In Service","41.9904393","-87.715236"
"2020066962711878174","Peterson/Ridge Metra","20","20","In Service","41.9918","-87.67489"
"1789242536879942642","Halsted St & Fulton St","19","19","In Service","41.886871","-87.648089"
"1951050538021341810","Lamon Ave & 47th St","11","11","In Service","41.80781","-87.74569"
"a3acd078-a135-11e9-9cda-0a87ae2ba916","Halsted St & 56th St","11","11","In Service","41.792929646","-87.6449900565"
"a3aa017e-a135-11e9-9cda-0a87ae2ba916","Southport Ave & Clark St","11","11","In Service","41.957081","-87.664199"
"a3a8804b-a135-11e9-9cda-0a87ae2ba916","Ravenswood Ave & Irving Park Rd","19","19","In Service","41.95469","-87.67393"
"a3ac7444-a135-11e9-9cda-0a87ae2ba916","Halsted St & North Branch St","15","15","In Service","41.8993902855","-87.6485449076"
"90011328-f7bd-4b7b-8f95-8204a0b50f27","Wells St & Institute Pl","11","11","In Service","41.8973798607","-87.6344203949"
"a3ac35ed-a135-11e9-9cda-0a87ae2ba916","Jeffery Blvd & 67th St","11","11","In Service","41.7735175513","-87.5771428255"
"a3b2b419-a135-11e9-9cda-0a87ae2ba916","Wabash Ave & 83rd St","11","11","In Service","41.7433597623","-87.6228439808"
"a3a5fb0d-a135-11e9-9cda-0a87ae2ba916","Racine Ave & 13th St","15","15","In Service","41.865054","-87.656959"
"a3b41f78-a135-11e9-9cda-0a87ae2ba916","Clinton St & Jackson Blvd","31","31","In Service","41.8783166118","-87.6409810781"
"a3a80512-a135-11e9-9cda-0a87ae2ba916","Damen Ave & Cortland St","19","19","In Service","41.915983","-87.677335"
"bbb67562-1f82-4dfa-a532-231ddc35444e","Commercial Ave & 130th St","15","15","In Service","41.6591504276","-87.5507622957"
"98fe78dc-4efa-4b39-a47c-0d94abcdb221","Ewing Ave & Burnham Greenway","11","11","In Service","41.70999","-87.5355"
"a3a701b8-a135-11e9-9cda-0a87ae2ba916","Ashland Ave & Wrightwood Ave","15","15","In Service","41.92883","-87.668507"
"a3a93b6d-a135-11e9-9cda-0a87ae2ba916","Winthrop Ave & Lawrence Ave","15","15","In Service","41.968812","-87.657659"
"1938034793873535334","Tripp Ave & 65th St","15","15","In Service","41.77491","-87.72883"
"1942117929887056608","Meade Ave & Diversey Ave","15","15","In Service","41.93086","-87.77845"
"a3a9d00a-a135-11e9-9cda-0a87ae2ba916","LaSalle St & Jackson Blvd","35","35","In Service","41.878166","-87.631929"
"1981474194261928388","Newcastle Ave & Irving Park Rd","16","16","In Service","41.95256","-87.79755"
"a3a99346-a135-11e9-9cda-0a87ae2ba916","Cottage Grove Ave & 43rd St","11","11","In Service","41.816499","-87.606582"
"a3aaa68b-a135-11e9-9cda-0a87ae2ba916","Sheridan Rd & Lawrence Ave","19","19","In Service","41.969517","-87.654691"
"a3acd5b1-a135-11e9-9cda-0a87ae2ba916","Halsted St & 63rd St","11","11","In Service","41.7793811423","-87.6446208145"
"1929905600854819414","Lowell Ave & Armitage Ave","15","15","In Service","41.9170767","-87.7353543"
"1984107787514337392","Princeton Ave & 95th St","16","16","In Service","41.72175","-87.63075"
"a3adce47-a135-11e9-9cda-0a87ae2ba916","Central Park Ave & Ogden Ave","15","15","In Service","41.8540635039","-87.7151173353"
"a3ad5764-a135-11e9-9cda-0a87ae2ba916","Calumet Ave & 51st St","11","11","In Service","41.8022946509","-87.6180535802"
"1936553212713581016","Kedzie Ave & 52nd St","15","15","In Service","41.79906","-87.70342"
"a3acf4eb-a135-11e9-9cda-0a87ae2ba916","Jeffery Blvd & 76th St","11","11","In Service","41.757120068","-87.5758393587"
"1927347094828755902","Lexington St & California Ave","15","15","In Service","41.8719938","-87.6958108"
"a3b26fee-a135-11e9-9cda-0a87ae2ba916","Vernon Ave & 79th St","11","11","In Service","41.75094","-87.61379"
"2020461740735777052","Laflin St & 115th St","16","16","In Service","41.68499","-87.65991"
"1871993715238611622","Parkside Ave & Armitage Ave","15","15","In Service","41.916907","-87.767173"
"a3b24c1f-a135-11e9-9cda-0a87ae2ba916","May St & 69th St","11","11","In Service","41.768938","-87.652934"
"a3ae923d-a135-11e9-9cda-0a87ae2ba916","Clark St & Schreiber Ave","15","15","In Service","41.999245","-87.671249"
"1943240055911940522","Damen Ave & 77th St","15","15","In Service","41.753966","-87.673408"
"a3acbc0b-a135-11e9-9cda-0a87ae2ba916","Western Ave & Congress Pkwy","19","19","In Service","41.8747488508","-87.6864452757"
"a3b0dc1f-a135-11e9-9cda-0a87ae2ba916","Conservatory Dr & Lake St","11","11","In Service","41.885502","-87.716866"
"1929537544978749446","Fairfield Ave & Pratt Blvd","15","15","In Service","42.0044482","-87.6985973"
"a3b453f2-a135-11e9-9cda-0a87ae2ba916","Carpenter St & 63rd St","7","7","In Service","41.77987","-87.650919"
"a3b419d9-a135-11e9-9cda-0a87ae2ba916","Wood St & Chicago Ave","15","15","In Service","41.895634","-87.672069"
"a3ad8fd9-a135-11e9-9cda-0a87ae2ba916","Ellis Ave & 60th St","19","19","In Service","41.7850971464","-87.6010727606"
"1879439147302566804","Columbus Ave & 79th St","11","11","In Service","41.749119","-87.704263"
"a3a9bbf0-a135-11e9-9cda-0a87ae2ba916","Halsted St & 35th St","15","15","In Service","41.830661","-87.647172"
"1965904499533560722","University Ave & 65th St","11","11","In Service","41.77694","-87.59842"
"a3a5c96f-a135-11e9-9cda-0a87ae2ba916","Lincoln Ave & Fullerton Ave","15","15","In Service","41.9241610291","-87.6463803649"
"1945087711550943880","Narragansett Ave & Wrightwood Ave","15","15","In Service","41.92729","-87.78523"
"a3b1e065-a135-11e9-9cda-0a87ae2ba916","Damen Ave & Pershing Rd","11","11","In Service","41.823192","-87.676597"
"a3aa453c-a135-11e9-9cda-0a87ae2ba916","Western Ave & Division St","23","23","In Service","41.902893","-87.687275"
"a3b2767f-a135-11e9-9cda-0a87ae2ba916","Cottage Grove Ave & 78th St","11","11","In Service","41.753174","-87.605026"
"a3b218cd-a135-11e9-9cda-0a87ae2ba916","Seeley Ave & Garfield Blvd","11","11","In Service","41.794087","-87.675478"
"1872721938125427506","Kedzie Ave & 83rd St","15","15","In Service","41.742523","-87.702279"
"a3aa4017-a135-11e9-9cda-0a87ae2ba916","Broadway & Waveland Ave","16","16","In Service","41.949074","-87.648636"
"1963305045676278322","Milwaukee Ave & Agatite Ave","15","15","In Service","41.9615","-87.75489"
"2117289274864824946","The Salt Shed","23","23","In Service","41.90689","-87.65978"
"1859718111300847802","Artesian Ave & Marquette Rd","15","15","In Service","41.77203","-87.684637"
"2072042555341816674","Pulaski Rd & 75th St","15","15","In Service","41.75725","-87.72247"
"a3a840a6-a135-11e9-9cda-0a87ae2ba916","Sheridan Rd & Montrose Ave","27","27","In Service","41.96167","-87.65464"
"a3a83698-a135-11e9-9cda-0a87ae2ba916","Southport Ave & Roscoe St","19","19","In Service","41.943739","-87.66402"
"a3a7c341-a135-11e9-9cda-0a87ae2ba916","Halsted St & Archer Ave","15","15","In Service","41.847203","-87.646795"
"a3a4fec3-a135-11e9-9cda-0a87ae2ba916","Racine Ave & Fullerton Ave","19","19","In Service","41.925566","-87.658416"
"a3a41004-a135-11e9-9cda-0a87ae2ba916","Cannon Dr & Fullerton Ave","15","15","In Service","41.9267559875","-87.6344287848"
"a3a60f7e-a135-11e9-9cda-0a87ae2ba916","Clark St & Lincoln Ave","23","23","In Service","41.915689","-87.6346"
"a3ad2d57-a135-11e9-9cda-0a87ae2ba916","State St & Pershing Rd","11","11","In Service","41.823015238","-87.6265680185"
"a3af2216-a135-11e9-9cda-0a87ae2ba916","2112 W Peterson Ave","11","11","In Service","41.991178","-87.683593"
"a3ac213b-a135-11e9-9cda-0a87ae2ba916","California Ave & 21st St","15","15","In Service","41.8537957935","-87.6958228648"
"a3b2e20c-a135-11e9-9cda-0a87ae2ba916","Benson Ave & Church St","15","14","In Service","42.048214","-87.683485"
"a065d29d-a081-47f4-8d0f-9a572f6085fe","Michigan Ave & 114th St","15","15","In Service","41.6870147947","-87.6210522652"
"1990029911253170300","Wallace St & Pershing Rd","16","16","In Service","41.82339","-87.64118"
"a3b4399a-a135-11e9-9cda-0a87ae2ba916","Smith Park","15","15","In Service","41.892048","-87.689397"
"a3b0104c-a135-11e9-9cda-0a87ae2ba916","California Ave & Altgeld St","15","15","In Service","41.92669","-87.697668"
"7e435d2a-617e-4c3f-bed0-a8801c20f265","Stony Island Ave & 90th St","15","15","In Service","41.7313949433","-87.5857436657"
"a3a4ac3f-a135-11e9-9cda-0a87ae2ba916","Sheffield Ave & Fullerton Ave","28","28","In Service","41.9256163","-87.6536574"
"2061236431280065434","Eggleston Ave & 111th St","12","12","In Service","41.69254","-87.63374"
"a3a62566-a135-11e9-9cda-0a87ae2ba916","Mies van der Rohe Way & Chestnut St","19","19","In Service","41.8985866514","-87.6219152258"
"a3a3d1b8-a135-11e9-9cda-0a87ae2ba916","May St & Taylor St","16","15","In Service","41.869375","-87.65544"
"1936582560225114270","Grace St & Cicero Ave","15","15","In Service","41.94973","-87.74695"
"a2aa2a53-3439-459b-9345-c21435e99a72","Elizabeth St & 92nd St","15","15","In Service","41.7267989637","-87.6542901993"
"a3aae870-a135-11e9-9cda-0a87ae2ba916","Cottage Grove Ave & 47th St","15","15","In Service","41.809855","-87.606755"
"1943245395846580390","La Villita Park","15","15","In Service","41.83925","-87.70202"
"a3ac8dfb-a135-11e9-9cda-0a87ae2ba916","Calumet Ave & 21st St","15","15","In Service","41.8541842495","-87.6191537415"
"a3ae737f-a135-11e9-9cda-0a87ae2ba916","Glenwood Ave & Morse Ave","15","15","In Service","42.0079719229","-87.6655023944"
"a3a5d8db-a135-11e9-9cda-0a87ae2ba916","Damen Ave & Division St","19","19","In Service","41.903266","-87.678435"
"a3accb60-a135-11e9-9cda-0a87ae2ba916","Princeton Ave & Garfield Blvd","11","11","In Service","41.794982","-87.633124"
"a3a82c6c-a135-11e9-9cda-0a87ae2ba916","Southport Ave & Waveland Ave","24","23","In Service","41.948226","-87.6640712"
"a3acb1de-a135-11e9-9cda-0a87ae2ba916","California Ave & Lake St","11","11","In Service","41.8844539566","-87.6962981368"
"a3aa54a0-a135-11e9-9cda-0a87ae2ba916","Seeley Ave & Roscoe St","11","11","In Service","41.943403","-87.679618"
"1934288340856818638","Kostner Ave & Devon Ave","15","15","In Service","41.997032","-87.73837"
"a3b26084-a135-11e9-9cda-0a87ae2ba916","Vernon Ave & 75th St","11","11","In Service","41.758361","-87.614138"
"a3afd294-a135-11e9-9cda-0a87ae2ba916","Troy St & Elston Ave","15","15","In Service","41.9452435685","-87.7066499009"
"a3b2c354-a135-11e9-9cda-0a87ae2ba916","Kilbourn Ave & Irving Park Rd","11","11","In Service","41.953733","-87.740569"
"a3b2c87c-a135-11e9-9cda-0a87ae2ba916","Kilbourn Ave & Milwaukee Ave","15","15","In Service","41.9470708942","-87.740008235"
"a3af5804-a135-11e9-9cda-0a87ae2ba916","Ridge Blvd & Touhy Ave","11","11","In Service","42.0121322774","-87.6829126443"
"a3a46896-a135-11e9-9cda-0a87ae2ba916","Wells St & Randolph St","27","27","In Service","41.884295","-87.633963"
"a3aade4c-a135-11e9-9cda-0a87ae2ba916","DuSable Lake Shore Dr & Belmont Ave","19","19","In Service","41.940775","-87.639192"
"1866822399451882164","Lincoln Ave & Peterson Ave","15","15","In Service","41.990267","-87.70857"
"2009656815059331280","Vincennes Ave & 107th St","12","12","In Service","41.69922","-87.65869"
"2059001119848706206","Karlov Ave & Fillmore St","16","16","In Service","41.86815","-87.7276"
"a3a96aca-a135-11e9-9cda-0a87ae2ba916","Halsted St & 37th St","11","11","In Service","41.827059","-87.64572"
"a3afa9dc-a135-11e9-9cda-0a87ae2ba916","Campbell Ave & Montrose Ave","15","15","In Service","41.961524","-87.691177"
"a3a50991-a135-11e9-9cda-0a87ae2ba916","Financial Pl & Ida B Wells Dr","31","31","In Service","41.875023628","-87.6330940425"
"a3b2d2b7-a135-11e9-9cda-0a87ae2ba916","Halsted St & 59th St","11","11","In Service","41.787539","-87.644874"
"2103281785461334546","Franklin St & Washington St","36","36","In Service","41.88318","-87.63511"
"a3a5eb69-a135-11e9-9cda-0a87ae2ba916","Kingsbury St & Kinzie St","31","31","In Service","41.8891768326","-87.6385057718"
"a3af9f99-a135-11e9-9cda-0a87ae2ba916","Albany Ave & Montrose Ave","11","11","In Service","41.961041","-87.705866"
"a3b23cb8-a135-11e9-9cda-0a87ae2ba916","Racine Ave & 65th St","11","11","In Service","41.775393","-87.654308"
"a3ad8587-a135-11e9-9cda-0a87ae2ba916","Griffin Museum of Science and Industry","27","27","In Service","41.7917282095","-87.583945009"
"1991870527990319406","Wentworth Ave & 107th St","16","16","In Service","41.69989","-87.62785"
"1934009488956756950","Tripp Ave & 31st St","15","15","In Service","41.836966","-87.730502"
"a3a786ac-a135-11e9-9cda-0a87ae2ba916","Wabash Ave & Wacker Pl","19","19","In Service","41.886875","-87.62603"
"2009656643260639434","Vincennes Ave & 95th St","16","16","In Service","41.72126","-87.65005"
"a77136ee-060b-433b-88d0-ec74af1ef7ad","Halsted St & 111th St","15","15","In Service","41.6922625559","-87.6426118612"
"a3aafccb-a135-11e9-9cda-0a87ae2ba916","Clark St & Wrightwood Ave","15","14","In Service","41.929546","-87.643118"
"a5a5cb39-a6ee-45bc-96a0-6455ae111bad","East End Ave & 87th St","15","15","In Service","41.7368152144","-87.5828012824"
"6849c4e2-cffa-432b-8d83-5c0524594b4f","Marquette Ave & 89th St","15","15","In Service","41.7336687907","-87.5583422184"
"a3ad1e12-a135-11e9-9cda-0a87ae2ba916","Wentworth Ave & 33rd St","15","15","In Service","41.8345298856","-87.6318229814"
"a3b4728f-a135-11e9-9cda-0a87ae2ba916","Racine Ave & Washington Blvd","11","11","In Service","41.883073","-87.656952"
"2093910803156329194","Wilton Ave & Addison St","15","15","In Service","41.947459","-87.653216"
"1958860355622110046","Merrimac Park","15","15","In Service","41.95261","-87.78535"
"a3b0eb93-a135-11e9-9cda-0a87ae2ba916","Bosworth Ave & Howard St","11","11","In Service","42.019537","-87.669563"
"a3a38363-a135-11e9-9cda-0a87ae2ba916","Dusable Harbor","39","39","In Service","41.886976","-87.612813"
"a3a3f0c6-a135-11e9-9cda-0a87ae2ba916","Larrabee St & Menomonee St","15","15","In Service","41.91468","-87.64332"
"2006720516911782212","Halsted St & 123rd St","16","16","In Service","41.67096","-87.64154"
"a3b148bf-a135-11e9-9cda-0a87ae2ba916","Laramie Ave & Madison St","11","11","In Service","41.880207","-87.755337"
"1934290131858180982","Kedzie Ave & 48th Pl","15","15","In Service","41.8047581238","-87.7042193688"
"1936552997477483122","St Louis Ave & Norman Bobbins Pl","15","15","In Service","41.79439","-87.71132"
"2064974399404579678","Clark St & Newport St","16","16","In Service","41.94454","-87.654678"
"a3a6ce53-a135-11e9-9cda-0a87ae2ba916","Clark St & Wellington Ave","15","15","In Service","41.9364968219","-87.6475386582"
"a3a42574-a135-11e9-9cda-0a87ae2ba916","Clark St & Lake St","42","42","In Service","41.8860208277","-87.6308760584"
"13820eba-039d-4231-9228-005ab0f4e451","Bissell St & Armitage Ave*","16","16","In Service","41.9182955629","-87.6521833241"
"a3a593fc-a135-11e9-9cda-0a87ae2ba916","Wilton Ave & Belmont Ave","27","27","In Service","41.9402319181","-87.6529437304"
"a3b39bb0-a135-11e9-9cda-0a87ae2ba916","Fairbanks St & Superior St","11","11","In Service","41.895748","-87.620104"
"a3a51e6e-a135-11e9-9cda-0a87ae2ba916","Sheffield Ave & Willow St","15","15","In Service","41.913688","-87.652855"
"a3a4f993-a135-11e9-9cda-0a87ae2ba916","Eckhart Park","19","19","In Service","41.89637337","-87.66098386"
"a3ad3d08-a135-11e9-9cda-0a87ae2ba916","Prairie Ave & 43rd St","15","15","In Service","41.816658893","-87.6194124619"
"a3a9b6e9-a135-11e9-9cda-0a87ae2ba916","Wallace St & 35th St","15","15","In Service","41.8307070514","-87.641255334"
"a3aca790-a135-11e9-9cda-0a87ae2ba916","Artesian Ave & Hubbard St","27","27","In Service","41.8895","-87.688257"
"1879437308430949172","Springfield Ave & 80th St","15","15","In Service","41.74763","-87.71945"
"1966307477149012058","Mozart St & 55th St","11","11","In Service","41.79375","-87.69472"
"a3a7e69e-a135-11e9-9cda-0a87ae2ba916","Leavitt St & North Ave","11","11","In Service","41.9102148","-87.6823525"
"1928792940289520096","Lavergne Ave & Division St","15","15","In Service","41.9021077","-87.7508698"
"1945195369201185184","Kildare Ave & 47th St","15","15","In Service","41.80762","-87.73084"
"a3a39d55-a135-11e9-9cda-0a87ae2ba916","South Shore Dr & 71st St","15","15","In Service","41.7664094567","-87.5656875719"
"1963673207600511026","Wabash Ave & 49th St","15","15","In Service","41.80581","-87.6245"
"a3a6002c-a135-11e9-9cda-0a87ae2ba916","Morgan Ave & 14th Pl","15","15","In Service","41.862378","-87.651062"
"a3a405a1-a135-11e9-9cda-0a87ae2ba916","Racine Ave & Congress Pkwy","19","19","In Service","41.87464","-87.65703"
"a3b222fc-a135-11e9-9cda-0a87ae2ba916","Racine Ave & Garfield Blvd","11","11","In Service","41.794228","-87.655073"
"a3a44476-a135-11e9-9cda-0a87ae2ba916","State St & Randolph St","23","23","In Service","41.8846210726","-87.6278342307"
"a3b11ea4-a135-11e9-9cda-0a87ae2ba916","Austin Blvd & Lake St","11","11","In Service","41.8879437943","-87.7742734551"
"a3afdcbf-a135-11e9-9cda-0a87ae2ba916","Leavitt St & Addison St","15","15","In Service","41.946655","-87.683359"
"a3b1db23-a135-11e9-9cda-0a87ae2ba916","Kostner Ave & Adams St","11","11","In Service","41.877917","-87.735737"
"a3a7258b-a135-11e9-9cda-0a87ae2ba916","Mies van der Rohe Way & Chicago Ave","15","15","In Service","41.8969446264","-87.6217576861"
"a3b0e657-a135-11e9-9cda-0a87ae2ba916","Greenview Ave & Jarvis Ave","19","19","In Service","42.015962","-87.66857"
"a3ad8aa3-a135-11e9-9cda-0a87ae2ba916","Harper Ave & 59th St","15","15","In Service","41.7879428129","-87.5883151702"
"a3b1fa1c-a135-11e9-9cda-0a87ae2ba916","Hoyne Ave & 47th St","11","11","In Service","41.808227","-87.67718"
"a3b43eb7-a135-11e9-9cda-0a87ae2ba916","Western Ave & Fillmore St","11","11","In Service","41.868563","-87.686234"
"1934289944388426278","Fairfield Ave & 44th St","15","15","In Service","41.813617","-87.6932272"
"a3b27bcf-a135-11e9-9cda-0a87ae2ba916","Greenwood Ave & 79th St","11","11","In Service","41.75129","-87.5976"
"1969204473221170122","Lavergne Ave & Lawrence Ave","15","15","In Service","41.96775","-87.75259"
"1932113567217736592","Mango Ave & North Ave","15","15","In Service","41.90958","-87.7691175"
"1958860132283810038","Kilbourn Ave & 49th St","11","11","In Service","41.80385","-87.73566"
"a3acdff9-a135-11e9-9cda-0a87ae2ba916","Halsted St & 69th St","11","11","In Service","41.7690617203","-87.6446135779"
"a3aabfe3-a135-11e9-9cda-0a87ae2ba916","Ellis Ave & 58th St","19","19","In Service","41.788746","-87.601334"
"a3a74e60-a135-11e9-9cda-0a87ae2ba916","LaSalle St & Illinois St","31","31","In Service","41.890762","-87.631697"
"1942118282074374350","Wellington Ave & Mulligan Ave","15","15","In Service","41.93473","-87.78436"
"a3b0e141-a135-11e9-9cda-0a87ae2ba916","Wolcott Ave & Fargo Ave","11","11","In Service","42.016977","-87.677725"
"1867616662773391950","Karlov Ave & Armitage Ave","15","15","In Service","41.91748","-87.728952"
"a3a854bf-a135-11e9-9cda-0a87ae2ba916","Sedgwick St & Schiller St","15","15","In Service","41.907626","-87.638566"
"2021144286196005052","Lynch Ave & Elston Ave","16","16","In Service","41.98096","-87.76149"
"a3b3686c-a135-11e9-9cda-0a87ae2ba916","California Ave & Cortez St","15","15","In Service","41.900363","-87.696704"
"a3b486f2-a135-11e9-9cda-0a87ae2ba916","Leavitt St & Division St","15","15","In Service","41.902997","-87.683825"
"1958859390231356014","Tripp Ave & 15th St","15","15","In Service","41.86077","-87.73136"
"1938033609511385892","Kildare Ave & 55th St","15","15","In Service","41.79332","-87.73059"
"430d5876-c44d-446e-ac53-065da9fb9c17","Green St & Randolph St*","12","12","In Service","41.8836016573","-87.6486267149"
"1870193411073343610","California Ave & Granville Ave","15","15","In Service","41.9941803","-87.6995596"
"a3b1050d-a135-11e9-9cda-0a87ae2ba916","Western Ave & Howard St","15","15","In Service","42.018901","-87.690048"
"a3a81d33-a135-11e9-9cda-0a87ae2ba916","Halsted St & Willow St","19","19","In Service","41.913865","-87.648755"
"a3b4590f-a135-11e9-9cda-0a87ae2ba916","Stewart Ave & 63rd St","11","11","In Service","41.779835","-87.634774"
"1934288914372987240","Kedzie Ave & Jackson Blvd","15","15","In Service","41.877161","-87.706134"
"a3b47cbc-a135-11e9-9cda-0a87ae2ba916","Damen Ave & Lake St","16","16","In Service","41.8849659","-87.6768354"
"1955905507044284968","Nordica Ave & Medill Ave","15","15","In Service","41.92227","-87.80202"
"1929121887488481484","Major Ave & Addison St","11","11","In Service","41.94602","-87.7717"
"a3aabad8-a135-11e9-9cda-0a87ae2ba916","Sheffield Ave & Webster Ave","19","19","In Service","41.92154","-87.653818"
"a3b23785-a135-11e9-9cda-0a87ae2ba916","Ashland Ave & 63rd St","11","11","In Service","41.779374","-87.664843"
"a3af2737-a135-11e9-9cda-0a87ae2ba916","Clark St & Elmdale Ave","15","15","In Service","41.9908604481","-87.66972363"
"a3ae78ab-a135-11e9-9cda-0a87ae2ba916","Warren Park East","11","11","In Service","42.0045496219","-87.6806661451"
"1989976253005812134","Stewart Ave & 123rd St","16","16","In Service","41.6706","-87.63244"
"a3a44ec7-a135-11e9-9cda-0a87ae2ba916","Wells St & Walton St","19","19","In Service","41.89993001","-87.63443007"
"a3ad09b2-a135-11e9-9cda-0a87ae2ba916","South Shore Dr & 74th St","11","11","In Service","41.7621889604","-87.55927465"
"a3a4499f-a135-11e9-9cda-0a87ae2ba916","Michigan Ave & Ida B Wells Dr","15","15","In Service","41.876203","-87.624464"
"59019cbc-47d4-4743-afb2-e71e9767df0c","Clyde Ave & 87th St","15","15","In Service","41.7371514643","-87.5727403164"
"a3a40ad8-a135-11e9-9cda-0a87ae2ba916","State St & Van Buren St","27","27","In Service","41.877181","-87.627844"
"a3a4c0df-a135-11e9-9cda-0a87ae2ba916","Wabash Ave & 16th St","39","39","In Service","41.860384","-87.625813"
"a3a80f32-a135-11e9-9cda-0a87ae2ba916","Milwaukee Ave & Rockwell St","19","19","In Service","41.92033","-87.69309"
"14d6e4b0-d0cc-4ccb-b757-e596d8c24a99","Torrence Ave & 106th St","15","15","In Service","41.7028008502","-87.5597262383"
"a3afcd70-a135-11e9-9cda-0a87ae2ba916","Drake Ave & Addison St","15","15","In Service","41.947326","-87.717582"
"1ce9b7b2-6ef1-4e3b-abd4-85dedaf0ee65","State St & Chicago Ave","15","15","In Service","41.8966172004","-87.6285785437"
"1942494597574009470","Harding Ave & 31st St","15","15","In Service","41.83672","-87.72303"
"a3a4bbba-a135-11e9-9cda-0a87ae2ba916","Sangamon St & Lake St","23","23","In Service","41.8857792524","-87.6510246098"
"a3a53843-a135-11e9-9cda-0a87ae2ba916","LaSalle St & Washington St","15","15","In Service","41.882664","-87.63253"
"a3adaf6b-a135-11e9-9cda-0a87ae2ba916","Clark St & Lunt Ave","19","19","In Service","42.0090111806","-87.6741117239"
"a3a4e4e3-a135-11e9-9cda-0a87ae2ba916","Aberdeen St & Monroe St","19","19","In Service","41.880419","-87.655519"
"2014856134756363200","Aberdeen St & 103rd St","16","16","In Service","41.70704","-87.65022"
"2049399156721566146","Halsted St & 119th St","12","12","In Service","41.67764","-87.64174"
"1850866657089146912","Blackstone Ave & 59th St","19","19","In Service","41.787877","-87.590461"
"1942481603584237586","Sayre Ave & Diversey Ave","15","15","In Service","41.93098","-87.80106"
"a3a9309d-a135-11e9-9cda-0a87ae2ba916","Clarendon Ave & Leland Ave","15","15","In Service","41.967968","-87.650001"
"1975534535703495210","Ewing Ave & 106th St","16","16","In Service","41.70266","-87.53564"
"1966306862968688728","Vincennes Ave & 79th St","15","15","In Service","41.7506","-87.63409"
